ASX Code,Company Name,Status,GICS Sector,GICS Industry Group,GICS Industry
GCX,Golden China Resources Corporation,Delisted,Materials,Materials,Metals & Mining
GCY,Gascoyne Resources Limited,Trading,Materials,Materials,Metals & Mining
GDA,Gondwana Resources Limited,Suspended,Materials,Materials,Metals & Mining
GDO,Gold One International Limited,Delisted,Materials,Materials,Metals & Mining
GED,Golden Deeps Limited,Trading,Materials,Materials,Metals & Mining
GES,Genesis Resources Limited,Trading,Materials,Materials,Metals & Mining
GFI,Global Fortune Investment Limited,Trading,Materials,Materials,Metals & Mining
GGB,GGG Resources Plc,Delisted,Materials,Materials,Metals & Mining
GGG,Greenland Minerals and Energy Limited,Trading,Materials,Materials,Metals & Mining
GGN,Gallery Gold Limited,Delisted,Materials,Materials,Metals & Mining
GIR,Giralia Resources NL,Delisted,Materials,Materials,Metals & Mining
GLA,Gladiator Resources Limited,Trading,Materials,Materials,Metals & Mining
GLF,Gulf Industrials Limited,Trading,Materials,Materials,Metals & Mining
GLN,Gleneagle Gold Limited,Suspended,Materials,Materials,Metals & Mining
GLY,Glory Resources Limited,Delisted,Materials,Materials,Metals & Mining
GMC,Gulf Manganese Corporation Limited,Suspended,Materials,Materials,Metals & Mining
GMD,Genesis Minerals Limited,Trading,Materials,Materials,Metals & Mining
GME,GME Resources Limited,Trading,Materials,Materials,Metals & Mining
GML,Gateway Mining Limited,Trading,Materials,Materials,Metals & Mining
GMM,General Mining Corporation Limited,Trading,Materials,Materials,Metals & Mining
GMN,Gold Mountain Limited,Trading,Materials,Materials,Metals & Mining
GMO,Gold Mines of Peru,Withdrawn Float,Materials,Materials,Metals & Mining
GMR,Golden Rim Resources Limited,Trading,Materials,Materials,Metals & Mining
GMS,Gold Mines of Sardinia Limited,Delisted,Materials,Materials,Metals & Mining
GNS,Gunns Limited,Delisted,Materials,Materials,Paper & Forest Products
GOM,Global Mineral Resources Limited,Withdrawn Float,Materials,Materials,Metals & Mining
GOR,Gold Road Resources Limited,Trading,Materials,Materials,Metals & Mining
GPH,Goldphyre Resources Limited,Trading,Materials,Materials,Metals & Mining
GPR,Geopacific Resources Ltd,Trading,Materials,Materials,Metals & Mining
GPX,Graphex Mining Limited,Trading,Materials,Materials,Metals & Mining
GQH,Gosford Quarry Holdings Limited,Delisted,Materials,Materials,Construction Materials
GRA,Graphitecorp Limited,Trading,Materials,Materials,Metals & Mining
GRF,Global Resource Masters Fund Limited,Delisted,Materials,Materials,Metals & Mining
GRL,Gawler Resources Limited,Delisted,Materials,Materials,Metals & Mining
GRN,Gravity Diamonds Limited,Delisted,Materials,Materials,Metals & Mining
GRR,Grange Resources Limited,Trading,Materials,Materials,Metals & Mining
GRY,Gryphon Minerals Limited,Trading,Materials,Materials,Metals & Mining
GSC,Global Geoscience Limited,Trading,Materials,Materials,Metals & Mining
GSE,Goldsearch Limited,Suspended,Materials,Materials,Metals & Mining
GSZ,Global Strategic Metals N.L.,Delisted,Materials,Materials,Metals & Mining
GTE,Great Western Exploration Limited,Trading,Materials,Materials,Metals & Mining
GTP,Great Southern Limited,Delisted,Materials,Materials,Paper & Forest Products
GTR,GTI Resources Limited,Trading,Materials,Materials,Metals & Mining
GUJ,Gujarat Nre Resources NL,Delisted,Materials,Materials,Metals & Mining
GUL,Gullewa Limited,Trading,Materials,Materials,Metals & Mining
GWR,GWR Group Limited,Trading,Materials,Materials,Metals & Mining
GXY,Galaxy Resources Limited,Trading,Materials,Materials,Metals & Mining
HAN,Hanson PLC,Delisted,Materials,Materials,Construction Materials
HAO,Haoma Mining NL,Trading,Materials,Materials,Metals & Mining
HAR,Haranga Resources Limited,Trading,Materials,Materials,Metals & Mining
HAS,Hastings Technology Metals Limited,Trading,Materials,Materials,Metals & Mining
HAV,Havilah Resources Limited,Trading,Materials,Materials,Metals & Mining
HAW,Hawthorn Resources Limited,Trading,Materials,Materials,Metals & Mining
HCH,Hot Chili Limited,Trading,Materials,Materials,Metals & Mining
HDG,Hodges Resources Limited,Suspended,Materials,Materials,Metals & Mining
HEG,Hill End Gold Limited,Trading,Materials,Materials,Metals & Mining
HER,Herald Resources Limited,Delisted,Materials,Materials,Metals & Mining
HFR,Highfield Resources Limited,Trading,Materials,Materials,Chemicals
HFY,Hill 50 Limited,Delisted,Materials,Materials,Metals & Mining
HGO,Hillgrove Resources Limited,Trading,Materials,Materials,Metals & Mining
HHM,Hampton Hill Mining NL,Trading,Materials,Materials,Metals & Mining
HIG,Highlands Pacific Limited,Trading,Materials,Materials,Metals & Mining
HLX,Helix Resources Limited,Trading,Materials,Materials,Metals & Mining
HMI,Harvest Minerals Ltd,Delisted,Materials,Materials,Metals & Mining
HMP,Hampton Mining Limited,Withdrawn Float,Materials,Materials,Metals & Mining
HMX,Hammer Metals Limited,Trading,Materials,Materials,Metals & Mining
HNR,Hannans Ltd,Trading,Materials,Materials,Metals & Mining
HOR,Horseshoe Metals Limited,Trading,Materials,Materials,Metals & Mining
HRR,Heron Resources Limited,Trading,Materials,Materials,Metals & Mining
HRS,Hudson Resources Limited,Delisted,Materials,Materials,Metals & Mining
HSK,Heemskirk Consolidated Limited,Trading,Materials,Materials,Metals & Mining
HSM,Homestake Mining Company,Delisted,Materials,Materials,Metals & Mining
HXG,Hexagon Resources Limited,Trading,Materials,Materials,Metals & Mining
HZR,Hazer Group Limited,Trading,Materials,Materials,Chemicals
IAU,Intrepid Mines Limited,Trading,Materials,Materials,Metals & Mining
IBG,Ironbark Zinc Ltd,Trading,Materials,Materials,Metals & Mining
IBM,International Base Metals Limited,Withdrawn Float,Materials,Materials,Metals & Mining
IBR,Iberian Resources Limited,Delisted,Materials,Materials,Metals & Mining
ICG,Inca Minerals Limited,Trading,Materials,Materials,Metals & Mining
ICL,International Coal Holdings Limited,Delisted,Materials,Materials,Metals & Mining
ICT1,Incitec Limited,Delisted,Materials,Materials,Chemicals
IDA,Indiana Resources Limited,Trading,Materials,Materials,Metals & Mining
IDC,Indochine Mining Limited,Suspended,Materials,Materials,Metals & Mining
IDG,Indago Resources Ltd,Delisted,Materials,Materials,Metals & Mining
IDM,IDM International Ltd,Delisted,Materials,Materials,Metals & Mining
IDO,Indo Mines Limited,Trading,Materials,Materials,Metals & Mining
IGD,IAMGold Corporation,Delisted,Materials,Materials,Metals & Mining
IGF,International Goldfields Limited,Delisted,Materials,Materials,Metals & Mining
IGO,Independence Group NL,Trading,Materials,Materials,Metals & Mining
IGR,Integra Mining Limited,Delisted,Materials,Materials,Metals & Mining
IGS,International Goldfields Limited,Suspended,Materials,Materials,Metals & Mining
IGX,IGDX Holdings Limited,Delisted,Materials,Materials,Metals & Mining
ILU,Iluka Resources Limited,Trading,Materials,Materials,Metals & Mining
IMA,Image Resources NL,Trading,Materials,Materials,Metals & Mining
IMD,Imdex Limited,Trading,Materials,Materials,Metals & Mining
INI,Intercoal Limited,Delisted,Materials,Materials,Metals & Mining
INL,Intec Ltd,Trading,Materials,Materials,Chemicals
IOD,IODM Limited,Trading,Materials,Materials,Metals & Mining
IOH,Iron Ore Holdings Limited,Delisted,Materials,Materials,Metals & Mining
IPL,Incitec Pivot Limited,Trading,Materials,Materials,Chemicals
IPO,International Petroleum Limited,Delisted,Materials,Materials,Metals & Mining
IPT,Impact Minerals Limited,Trading,Materials,Materials,Metals & Mining
IRC,Intermin Resources Limited,Trading,Materials,Materials,Metals & Mining
IRD,Iron Road Limited,Trading,Materials,Materials,Metals & Mining
IRL,India Resources Limited,Trading,Materials,Materials,Metals & Mining
IRM,Iron Mountain Mining Limited,Trading,Materials,Materials,Metals & Mining
IRN,Indophil Resources NL,Delisted,Materials,Materials,Metals & Mining
ISH,Ishine International Resources Limited,Trading,Materials,Materials,Metals & Mining
ITF,Integrated Tree Cropping Limited,Delisted,Materials,Materials,Paper & Forest Products
IVA,Inova Resources Limited,Delisted,Materials,Materials,Metals & Mining
IVG,Invictus Gold Limited,Delisted,Materials,Materials,Metals & Mining
IVN,Ivanhoe Mines Ltd,Delisted,Materials,Materials,Metals & Mining
IVR,Investigator Resources Ltd,Trading,Materials,Materials,Metals & Mining
JAK,Jackson Minerals Limited,Delisted,Materials,Materials,Metals & Mining
JAL,Jameson Resources Limited,Trading,Materials,Materials,Metals & Mining
JBM,Jubilee Mines NL,Delisted,Materials,Materials,Metals & Mining
JHX,James Hardie Industries Plc,Trading,Materials,Materials,Construction Materials
JML,Jabiru Metals Limited,Delisted,Materials,Materials,Metals & Mining
JMS,Jupiter Mines Limited,Delisted,Materials,Materials,Metals & Mining
JRL,Jindalee Resources Limited,Trading,Materials,Materials,Metals & Mining
JRV,Jervois Mining Limited,Trading,Materials,Materials,Metals & Mining
KAB,Kaboko Mining Limited,Suspended,Materials,Materials,Metals & Mining
KAI,Kairos Minerals Limited,Trading,Materials,Materials,Metals & Mining
KAS,Kasbah Resources Limited,Suspended,Materials,Materials,Metals & Mining
KBL,KBL Mining Limited,Trading,Materials,Materials,Metals & Mining
KCN,Kingsgate Consolidated Limited,Suspended,Materials,Materials,Metals & Mining
KDL,Kimberley Diamonds Ltd,Trading,Materials,Materials,Metals & Mining
KDR,Kidman Resources Limited,Trading,Materials,Materials,Metals & Mining
KFE,Kogi Iron Limited,Trading,Materials,Materials,Metals & Mining
KGD,Kula Gold Limited,Trading,Materials,Materials,Metals & Mining
KGL,KGL Resources Limited,Trading,Materials,Materials,Metals & Mining
KGM,Kalnorth Gold Mines Limited,Trading,Materials,Materials,Metals & Mining
KGM1,Kidston Gold Mines Limited,Delisted,Materials,Materials,Metals & Mining
KIM,Kimberley Diamond Company NL,Delisted,Materials,Materials,Metals & Mining
KIN,Kin Mining NL,Trading,Materials,Materials,Metals & Mining
KIS,King Island Scheelilte Limited,Trading,Materials,Materials,Metals & Mining
KLG,Klondyke Gold Limited,Withdrawn Float,Materials,Materials,Metals & Mining
KMC,Kalgoorlie Mining Company Ltd,Delisted,Materials,Materials,Metals & Mining
KMR,Kumarina Resources Limited,Delisted,Materials,Materials,Metals & Mining
KNL,Kibaran Resources Limited,Trading,Materials,Materials,Metals & Mining
KOR,Korab Resources Limited,Trading,Materials,Materials,Metals & Mining
KPC,Kazakhstan Potash Corporation Limited,Trading,Materials,Materials,Metals & Mining
KPR,Kupang Resources Limited,Delisted,Materials,Materials,Metals & Mining
KPT,Kangaroo Island Plantation Timbers Ltd ,Trading,Materials,Materials,Paper & Forest Products
KRC,King River Copper Limited,Trading,Materials,Materials,Metals & Mining
KRL,Kangaroo Resources Limited,Trading,Materials,Materials,Metals & Mining
KRL1,Kintore Resources Limited,Withdrawn Float,Materials,Materials,Metals & Mining
KRM,Kingsrose Mining Limited,Trading,Materials,Materials,Metals & Mining
KSN,Kingston Resources Limited,Trading,Materials,Materials,Metals & Mining
KTA,Krakatoa Resources Limited,Trading,Materials,Materials,Metals & Mining
KZL,Kagara Limited,Delisted,Materials,Materials,Metals & Mining
LCD,Latitude Consolidated Limited,Trading,Materials,Materials,Metals & Mining
LCG,Living Cities Development Group Limited,Suspended,Materials,Materials,Metals & Mining
LCK,Leigh Creek Energy Limited,Trading,Materials,Materials,Metals & Mining
LCR,Laconia Resources Limited,Trading,Materials,Materials,Metals & Mining
LCY,Legacy Iron Ore Limited,Trading,Materials,Materials,Metals & Mining
LDE,Leedee Holdings Limited,Withdrawn Float,Materials,Materials,Chemicals
LEG,Legend Mining Limited,Trading,Materials,Materials,Metals & Mining
LER,Leaf Resources Ltd,Trading,Materials,Materials,Chemicals
LGL,Lihir Gold Limited,Delisted,Materials,Materials,Metals & Mining
LGM,Luiri Gold Limited,Suspended,Materials,Materials,Metals & Mining
LIM,Lionore Mining International Limited,Delisted,Materials,Materials,Metals & Mining
LIN,Lindian Resources Limited,Trading,Materials,Materials,Metals & Mining
LIT,Lithium Australia NL,Trading,Materials,Materials,Metals & Mining
LKE,Lake Resources NL,Trading,Materials,Materials,Metals & Mining
LLO,Lion One Metals Limited,Trading,Materials,Materials,Metals & Mining
LMG,Latrobe Magnesium Limited,Trading,Materials,Materials,Metals & Mining
LML,Lincoln Minerals Limited,Trading,Materials,Materials,Metals & Mining
LNY,Laneway Resources Ltd,Trading,Materials,Materials,Metals & Mining
LOM,Lucapa Diamond Company Limited,Trading,Materials,Materials,Metals & Mining
LON,Lionore Australia (Nickel) Limited,Delisted,Materials,Materials,Metals & Mining
LPI,Lithium Power International Limited,Trading,Materials,Materials,Metals & Mining
LRC,Laguna Resources NL,Delisted,Materials,Materials,Metals & Mining
LRL,Leyshon Resources Limited,Suspended,Materials,Materials,Metals & Mining
LRS,Latin Resources Limited,Trading,Materials,Materials,Metals & Mining
LSA,Lachlan Star Limited,Suspended,Materials,Materials,Metals & Mining
LSG,Lion Selection Group Limited,Delisted,Materials,Materials,Metals & Mining
LSN,Lawson Gold Limited,Trading,Materials,Materials,Metals & Mining
LSR,Lodestar Minerals Limited,Trading,Materials,Materials,Metals & Mining
LST,Lion Selection Limited,Delisted,Materials,Materials,Metals & Mining
LTR,Liontown Resources Limited,Trading,Materials,Materials,Metals & Mining
LTX,Lithex Resources Limited,Suspended,Materials,Materials,Metals & Mining
LUK,Lucknow Gold Limited,Withdrawn Float,Materials,Materials,Metals & Mining
LVG,Laverton Gold NL,Delisted,Materials,Materials,Metals & Mining
LVR,Leviathan Resources Limited,Delisted,Materials,Materials,Metals & Mining
LYC,Lynas Corporation Limited,Trading,Materials,Materials,Metals & Mining
MAN,Magna Mining NL,Delisted,Materials,Materials,Metals & Mining
MAR,Malachite Resources Limited,Trading,Materials,Materials,Metals & Mining
MAS,Mesa Minerals Limited,Suspended,Materials,Materials,Metals & Mining
MAT,Matsa Resources Limited,Trading,Materials,Materials,Metals & Mining
MAU,Magnetic Resources NL,Trading,Materials,Materials,Metals & Mining
MAV,Mavuzi Resources Limited,Delisted,Materials,Materials,Metals & Mining
MBK,Metal Bank Limited,Trading,Materials,Materials,Metals & Mining
MBK1,Morgan & Banks Limited ,Delisted,Materials,Materials,Metals & Mining
MBN,Mirabela Nickel Limited,Suspended,Materials,Materials,Metals & Mining
MCC,Macarthur Coal Limited,Delisted,Materials,Materials,Metals & Mining
MCO,Morning Star Gold NL,Delisted,Materials,Materials,Metals & Mining
MCR,Mincor Resources NL,Trading,Materials,Materials,Metals & Mining
MCT,Metalicity Limited,Trading,Materials,Materials,Metals & Mining
MDD,Mandalong Resources Limtied,Suspended,Materials,Materials,Metals & Mining
MDI,Middle Island Resources Limited,Trading,Materials,Materials,Metals & Mining
MDI1,Moonstone Diamond Corporation Nl ,Delisted,Materials,Materials,Metals & Mining
MDL,Mineral Deposits Limited,Trading,Materials,Materials,Metals & Mining
MDO,Mindoro Resources Limited,Delisted,Materials,Materials,Metals & Mining
MDX,Mindax Limited,Trading,Materials,Materials,Metals & Mining
MED,Merlin Diamonds Limited,Trading,Materials,Materials,Metals & Mining
MEI,Meteoric Resources NL,Trading,Materials,Materials,Metals & Mining
MEP,Minotaur Exploration Limited,Trading,Materials,Materials,Metals & Mining
MGE1,Magnetic Minerals Limited,Delisted,Materials,Materials,Metals & Mining
MGH,Melrose Gold Mines Limited,Withdrawn Float,Materials,Materials,Metals & Mining
MGL,Magontec Limited,Trading,Materials,Materials,Metals & Mining
MGO,Marengo Mining Limited,Delisted,Materials,Materials,Metals & Mining
MGS,MGT Resources Limited,Trading,Materials,Materials,Metals & Mining
MGT,Magnetite Mines Limited,Trading,Materials,Materials,Metals & Mining
MGU,Magnum Mining and Exploration Limited,Trading,Materials,Materials,Metals & Mining
MGV,Musgrave Minerals Limited,Trading,Materials,Materials,Metals & Mining
MGX,Mount Gibson Iron Limited,Trading,Materials,Materials,Metals & Mining
MHM,MHM Metals Limited,Suspended,Materials,Materials,Metals & Mining
MIC,Michelago Limited,Delisted,Materials,Materials,Metals & Mining
MII,Meridian Minerals Limited,Delisted,Materials,Materials,Metals & Mining
MIM,M.I.M. Holdings Limited,Delisted,Materials,Materials,Metals & Mining
MIS,Midwest Corporation Limited,Delisted,Materials,Materials,Metals & Mining
MIZ,Minera Gold Limited,Suspended,Materials,Materials,Metals & Mining
MKO,Metaliko Resources Limited,Trading,Materials,Materials,Metals & Mining
MLC1,Mallee Gold Corporation Ltd,Withdrawn Float,Materials,Materials,Metals & Mining
MLI,Mintails Limited,Suspended,Materials,Materials,Metals & Mining
MLM,Metallica Minerals Limited,Trading,Materials,Materials,Metals & Mining
MLS,Metals Australia Ltd,Trading,Materials,Materials,Metals & Mining
MLX,Metals X Limited,Trading,Materials,Materials,Metals & Mining
MMC,Marengo Mining Limited,Delisted,Materials,Materials,Metals & Mining
MMG,MMG Limited,Trading,Materials,Materials,Metals & Mining
MML,Medusa Mining Ltd,Trading,Materials,Materials,Metals & Mining
MMW,Magma Metals Limited,Delisted,Materials,Materials,Metals & Mining
MMX,Murchison Metals Ltd,Delisted,Materials,Materials,Metals & Mining
MNB,Minbos Resources Limited,Trading,Materials,Materials,Metals & Mining
MNC,Metminco Limited,Trading,Materials,Materials,Metals & Mining
MNE,Metallum Limited,Suspended,Materials,Materials,Metals & Mining
MNM,Mantle Mining Corporation Limited,Trading,Materials,Materials,Metals & Mining
MNQ,Minquest Limited,Suspended,Materials,Materials,Metals & Mining
MNR,Minotaur Resources Ltd,Delisted,Materials,Materials,Metals & Mining
MNS,Magnis Resources Limited,Trading,Materials,Materials,Metals & Mining
MNS2,Milnes Holdings Limited,Delisted,Materials,Materials,Construction Materials
MOD,MOD Resources Limited,Trading,Materials,Materials,Metals & Mining
MOE,Moto Goldmines Limited,Delisted,Materials,Materials,Metals & Mining
MOL,Moly Mines Limited,Suspended,Materials,Materials,Metals & Mining
MOX,Monax Mining Limited,Trading,Materials,Materials,Metals & Mining
MOY,Millennium Minerals Limited,Trading,Materials,Materials,Metals & Mining
MPM,MPI Mines Limited,Delisted,Materials,Materials,Metals & Mining
MRC,Mineral Commodities Limited,Trading,Materials,Materials,Metals & Mining
MRD,Mount Ridley Mines Limited,Trading,Materials,Materials,Metals & Mining
MRE,Minara Resources Limited,Delisted,Materials,Materials,Metals & Mining
MRP,Macphersons Resources Limited,Trading,Materials,Materials,Metals & Mining
MRQ,MRG Metals Limited,Trading,Materials,Materials,Metals & Mining
MRR,MinRex Resources Limited,Trading,Materials,Materials,Metals & Mining
MRU,Mantra Resources Limited,Delisted,Materials,Materials,Metals & Mining
MSR,Manas Resources Limited,Trading,Materials,Materials,Metals & Mining
MSS,Messina Resources Limited,Upcoming float,Materials,Materials,Metals & Mining
MTA,Metals of Africa Limited,Trading,Materials,Materials,Metals & Mining
MTB,Mount Burgess Mining NL,Trading,Materials,Materials,Metals & Mining
MTH,Mithril Resources Limited,Trading,Materials,Materials,Metals & Mining
MTX,Metals Exploration Limited,Delisted,Materials,Materials,Metals & Mining
MUB,Mongolian Resource Corporation Ltd,Delisted,Materials,Materials,Metals & Mining
MUM,Mount Magnet South Limited,Suspended,Materials,Materials,Metals & Mining
MUS,Mustang Resources Limited,Trading,Materials,Materials,Metals & Mining
MWE,Mawson West Limited,Delisted,Materials,Materials,Metals & Mining
MXD,Matrix Gold Limited,Withdrawn Float,Materials,Materials,Metals & Mining
MXR,Maximus Resources Limited,Trading,Materials,Materials,Metals & Mining
MYG,Mutiny Gold Limited,Delisted,Materials,Materials,Metals & Mining
MZI,MZI Resources Limited,Trading,Materials,Materials,Metals & Mining
MZM,Montezuma Mining Company Limited,Trading,Materials,Materials,Metals & Mining
MZN,Marindi Metals Limited,Trading,Materials,Materials,Metals & Mining
NAG,Nagambie Resources Limited,Trading,Materials,Materials,Metals & Mining
NAV,Navigator Resources Ltd,Trading,Materials,Materials,Metals & Mining
NCI,National Can Industries Limited,Delisted,Materials,Materials,Containers & Packaging
NCM,Newcrest Mining Limited,Trading,Materials,Materials,Metals & Mining
NCO,Namibian Copper NL,Suspended,Materials,Materials,Metals & Mining
NCR,Nucoal Resources Limited,Trading,Materials,Materials,Metals & Mining
NDY,Normandy Mining Limited,Delisted,Materials,Materials,Metals & Mining
NEM,Newmont Mining Corporation,Delisted,Materials,Materials,Metals & Mining
NFE,Northern Iron Limited,Suspended,Materials,Materials,Metals & Mining
NFM,Normandy NFM Limited,Delisted,Materials,Materials,Metals & Mining
NFR,Nonferral Recyclers Limited,Delisted,Materials,Materials,Metals & Mining
NGF,Norton Gold Fields Limited,Delisted,Materials,Materials,Metals & Mining
NGM,NGM Resources Limited,Delisted,Materials,Materials,Metals & Mining
NGO,New Global Mining Ltd,Withdrawn Float,Materials,Materials,Metals & Mining
NGX,Norseman Gold PLC,Delisted,Materials,Materials,Metals & Mining
NIC,Nicu Metals Limited,Delisted,Materials,Materials,Metals & Mining
NIO,Nickelore Limited,Suspended,Materials,Materials,Metals & Mining
NIU,Niuminco Group Limited,Trading,Materials,Materials,Metals & Mining
NKP,Nkwe Platinum Limited,Trading,Materials,Materials,Metals & Mining
NME,Nex Metals Exploration Limited,Trading,Materials,Materials,Metals & Mining
NMG,Noble Mineral Resources Limited,Trading,Materials,Materials,Metals & Mining
NMI,Northern Mining Limited,Trading,Materials,Materials,Metals & Mining
NML,Navarre Minerals Limited,Trading,Materials,Materials,Metals & Mining
NMM,Noble Metals Limited,Trading,Materials,Materials,Metals & Mining
NMT,Neometals Limited,Trading,Materials,Materials,Metals & Mining
NNG,Northern Gold NL,Delisted,Materials,Materials,Metals & Mining
NOE,Novarise Renewable Resources International Limited,Suspended,Materials,Materials,Chemicals
NPX,Nuplex Industries Limited,Trading,Materials,Materials,Chemicals
NQM,North Queensland Metals Limited,Delisted,Materials,Materials,Metals & Mining
NSL,NSL Consolidated Limited,Trading,Materials,Materials,Metals & Mining
NSN,Natasa Mining Ltd,Delisted,Materials,Materials,Metals & Mining
NST,Northern Star Resources Ltd,Trading,Materials,Materials,Metals & Mining
NTL,New Talisman Gold Mines Limited,Trading,Materials,Materials,Metals & Mining
NTM,Northern Manganese Limited,Trading,Materials,Materials,Metals & Mining
NTU,Northern Minerals Limited,Trading,Materials,Materials,Metals & Mining
NUF,Nufarm Limited,Trading,Materials,Materials,Chemicals
NVI,Nevada Iron Ltd,Suspended,Materials,Materials,Metals & Mining
NWF,Newfield Resources Limited,Trading,Materials,Materials,Metals & Mining
NWR,Northwest Resources Limited,Delisted,Materials,Materials,Metals & Mining
NXM,Nexus Minerals Limited,Trading,Materials,Materials,Metals & Mining
NXR,Nemex Resources Limited,Suspended,Materials,Materials,Metals & Mining
NYO,Nyota Minerals Limited,Trading,Materials,Materials,Metals & Mining
NYY,Newmont Yandal Operations Limited,Delisted,Materials,Materials,Metals & Mining
OAR,Oakdale Resources Limited,Trading,Materials,Materials,Metals & Mining
OBS,Orbis Gold Limited,Delisted,Materials,Materials,Metals & Mining
OGC,OceanaGold Corporation,Trading,Materials,Materials,Metals & Mining
OGH,Ochre Group Holdings Limited,Suspended,Materials,Materials,Metals & Mining
OGX,Orinoco Gold Limited,Trading,Materials,Materials,Metals & Mining
OHZ,Opal Horizon Limited,Withdrawn Float,Materials,Materials,Metals & Mining
OMC,OmegaCorp Limited,Delisted,Materials,Materials,Chemicals
OMH,OM Holdings Limited,Trading,Materials,Materials,Metals & Mining
ORA,Orora Limited,Trading,Materials,Materials,Containers & Packaging
ORE,Orocobre Limited,Trading,Materials,Materials,Metals & Mining
ORI,Orica Limited,Trading,Materials,Materials,Chemicals
ORM,Orion Metals Limited,Trading,Materials,Materials,Metals & Mining
ORN,Orion Gold NL,Trading,Materials,Materials,Metals & Mining
ORR,Orecorp Limited,Trading,Materials,Materials,Metals & Mining
ORS,Octagonal Resources Limited,Delisted,Materials,Materials,Metals & Mining
OTR1,Otter Gold Mines Limited,Delisted,Materials,Materials,Metals & Mining
OUM,Outback Metals Limited,Delisted,Materials,Materials,Metals & Mining
OVL,Oro Verde Limited,Trading,Materials,Materials,Metals & Mining
OVR,Overland Resources Limited,Trading,Materials,Materials,Metals & Mining
OZL,OZ Minerals Limited,Trading,Materials,Materials,Metals & Mining
PAK,Pacific American Coal Limited,Trading,Materials,Materials,Metals & Mining
PAN,Panoramic Resources Limited,Trading,Materials,Materials,Metals & Mining
PAS,Pasminco Limited,Delisted,Materials,Materials,Metals & Mining
PCP,Paramount Mining Corporation Limited,Suspended,Materials,Materials,Metals & Mining
PDG,Placer Dome Inc.,Delisted,Materials,Materials,Metals & Mining
PDI,Predictive Discovery Ltd,Trading,Materials,Materials,Metals & Mining
PDL,Petra Diamonds Limited,Delisted,Materials,Materials,Metals & Mining
PDY,Padbury Mining Limited,Suspended,Materials,Materials,Metals & Mining
PDZ,Prairie Mining Limited,Trading,Materials,Materials,Metals & Mining
PEK,Peak Resources Limited,Trading,Materials,Materials,Metals & Mining
PEL,Pelican Resources Limited,Trading,Materials,Materials,Metals & Mining
PEM,Perilya Limited,Delisted,Materials,Materials,Metals & Mining
PEX,Peel Mining Limited,Trading,Materials,Materials,Metals & Mining
PGH,Pact Group Holdings Ltd,Trading,Materials,Materials,Containers & Packaging
PGI,Panterra Gold Limited,Trading,Materials,Materials,Metals & Mining
PGM,Platina Resources Limited,Trading,Materials,Materials,Metals & Mining
PGO,Primary Gold Limited,Trading,Materials,Materials,Metals & Mining
PIO,Pioneer Resources Limited,Trading,Materials,Materials,Metals & Mining
PIR,Papillon Resources Limited,Delisted,Materials,Materials,Metals & Mining
PLA,Platinum Australia Limited,Delisted,Materials,Materials,Metals & Mining
PLH,Plymouth Minerals Limited,Trading,Materials,Materials,Metals & Mining
PLP,Platypus Minerals Ltd,Trading,Materials,Materials,Metals & Mining
PLR,Pearl River Tyre (Holdings) Limited,Delisted,Materials,Materials,Construction Materials
PLS,Pilbara Minerals Limited,Trading,Materials,Materials,Metals & Mining
PLV,Pluton Resources Limited,Suspended,Materials,Materials,Metals & Mining
PLY,Polymetals Mining Limited,Delisted,Materials,Materials,Metals & Mining
PMH,PacMag Metals Limited,Delisted,Materials,Materials,Metals & Mining
PML,Parmelia Resources Limited,Suspended,Materials,Materials,Metals & Mining
PMM,Portman Limited,Delisted,Materials,Materials,Metals & Mining
PMY,Pacifico Minerals Limited,Trading,Materials,Materials,Metals & Mining
PNA,PanAust Limited,Delisted,Materials,Materials,Metals & Mining
PNE,Paynes Find Gold Limited,Suspended,Materials,Materials,Metals & Mining
PNN,PepinNini Minerals Limited,Trading,Materials,Materials,Metals & Mining
PNR,Pantoro Limited,Trading,Materials,Materials,Metals & Mining
PNX,PNX Metals Limited,Trading,Materials,Materials,Metals & Mining
POL,Polaris Metals NL,Delisted,Materials,Materials,Metals & Mining
POS,Poseidon Nickel Limited,Trading,Materials,Materials,Metals & Mining
POZ,Phosphate Australia Limited,Trading,Materials,Materials,Metals & Mining
PPG,PRO-PAC Packaging Limited,Trading,Materials,Materials,Containers & Packaging
PPM,Primero Mining Corp.,Delisted,Materials,Materials,Metals & Mining
PPY,Papyrus Australia Limited,Trading,Materials,Materials,Paper & Forest Products
PRH,Phillips River Mining Limited,Delisted,Materials,Materials,Metals & Mining
PRM,Plentex Limited,Delisted,Materials,Materials,Metals & Mining
PRN,Pelsart Resources NL,Delisted,Materials,Materials,Metals & Mining
PRU,Perseus Mining Limited,Trading,Materials,Materials,Metals & Mining
PRW,Proto Resources & Investments Ltd,Suspended,Materials,Materials,Metals & Mining
PSC,Prospect Resources Limited,Trading,Materials,Materials,Metals & Mining
PSH,Penrice Soda Holdings Limited,Delisted,Materials,Materials,Chemicals
PSP,Prosperity Resources Limited,Suspended,Materials,Materials,Metals & Mining
PSV,Perseverance Corporation Limited,Delisted,Materials,Materials,Metals & Mining
PUN,Pegasus Metals Limited,Trading,Materials,Materials,Metals & Mining
PVM,PMI Gold Corporation,Delisted,Materials,Materials,Metals & Mining
PWN,Potash West NL,Trading,Materials,Materials,Chemicals
